,Unnamed: 7,Unnamed: 1
8065,Alling,Bayern
8066,Egenhofen,Bayern
8067,Eichenau,Bayern
8068,Emmering,Bayern
8069,Fürstenfeldbruck,Bayern
8070,Germering,Bayern
8071,Gröbenzell,Bayern
8072,Maisach,Bayern
8073,Moorenweis,Bayern
8074,Olching,Bayern
8075,Puchheim,Bayern
8076,Türkenfeld,Bayern
8077,Verwaltungsgemeinschaft Mammendorf,Bayern
8078,Adelshofen,Bayern
8079,Althegnenberg,Bayern
8080,Hattenhofen,Bayern
8081,Jesenwang,Bayern
8082,Landsberied,Bayern
8083,Mammendorf,Bayern
8084,Mittelstetten,Bayern
8085,Oberschweinbach,Bayern
8086,Verwaltungsgemeinschaft Grafrath,Bayern
8087,Grafrath,Bayern
8088,Kottgeisering,Bayern
8089,Schöngeising,Bayern
8090,Garmisch-Partenkirchen,Bayern
8091,Bad Kohlgrub,Bayern
8092,Farchant,Bayern
8093,Garmisch-Partenkirchen,Bayern
8094,Grainau,Bayern
8095,Krün,Bayern
8096,Mittenwald,Bayern
8097,Murnau a.Staffelsee,Bayern
8098,Oberammergau,Bayern
8099,Oberau,Bayern
8100,Uffing a.Staffelsee,Bayern
8101,Wallgau,Bayern
8102,Verwaltungsgemeinschaft Saulgrub,Bayern
8103,Bad Bayersoien,Bayern
8104,Saulgrub,Bayern
8105,Verwaltungsgemeinschaft Unterammergau,Bayern
8106,Ettal,Bayern
8107,Unterammergau,Bayern
8108,Verwaltungsgemeinschaft Ohlstadt,Bayern
8109,Eschenlohe,Bayern
8110,Eschenlohe,Bayern
8111,Großweil,Bayern
8112,Großweil,Bayern
8113,Ohlstadt,Bayern
8114,Schwaigen,Bayern
8115,Schwaigen,Bayern
8116,Verwaltungsgemeinschaft Seehausen a.Staffelsee,Bayern
8117,Riegsee,Bayern
8118,Riegsee,Bayern
8119,Seehausen a.Staffelsee,Bayern
8120,Spatzenhausen,Bayern
8121,Spatzenhausen,Bayern
8122,Landsberg am Lech,Bayern
8123,Denklingen,Bayern
8124,Dießen am Ammersee,Bayern
8125,Egling a.d.Paar,Bayern
8126,Geltendorf,Bayern
8127,Kaufering,Bayern
8128,Landsberg am Lech,Bayern
8129,Penzing,Bayern
8130,Utting am Ammersee,Bayern
8131,Weil,Bayern
8132,Verwaltungsgemeinschaft Fuchstal,Bayern
8133,Fuchstal,Bayern
8134,Unterdießen,Bayern
8135,Verwaltungsgemeinschaft Igling,Bayern
8136,Hurlach,Bayern
8137,Hurlach,Bayern
8138,Igling,Bayern
8139,Obermeitingen,Bayern
8140,Obermeitingen,Bayern
8141,Verwaltungsgemeinschaft Prittriching,Bayern
8142,Prittriching,Bayern
8143,Prittriching,Bayern
8144,Scheuring,Bayern
8145,Scheuring,Bayern
8146,Verwaltungsgemeinschaft Pürgen,Bayern
8147,Hofstetten,Bayern
8148,Schwifting,Bayern
8149,Pürgen,Bayern
8150,Verwaltungsgemeinschaft Reichling,Bayern
8151,Apfeldorf,Bayern
8152,Kinsau,Bayern
8153,Vilgertshofen,Bayern
8154,Reichling,Bayern
8155,Rott,Bayern
8156,Thaining,Bayern
8157,Verwaltungsgemeinschaft Schondorf am Ammersee,Bayern
8158,Eching am Ammersee,Bayern
8159,Greifenberg,Bayern
8160,Schondorf am Ammersee,Bayern
8161,Verwaltungsgemeinschaft Windach,Bayern
8162,Eresing,Bayern
8163,Finning,Bayern
8164,Windach,Bayern
8165,Miesbach,Bayern
8166,Bad Wiessee,Bayern
8167,Bayrischzell,Bayern
8168,Fischbachau,Bayern
8169,Gmund a.Tegernsee,Bayern
8170,Hausham,Bayern
8171,Holzkirchen,Bayern
8172,Irschenberg,Bayern
8173,Kreuth,Bayern
8174,Miesbach,Bayern
8175,Otterfing,Bayern
8176,Rottach-Egern,Bayern
8177,Schliersee,Bayern
8178,Tegernsee,Bayern
8179,Valley,Bayern
8180,Waakirchen,Bayern
8181,Warngau,Bayern
8182,Weyarn,Bayern
8183,Mühldorf a.Inn,Bayern
8184,Ampfing,Bayern
8185,Aschau a.Inn,Bayern
8186,Buchbach,Bayern
8187,Haag i.OB,Bayern
8188,Mettenheim,Bayern
8189,Mühldorf a.Inn,Bayern
8190,Obertaufkirchen,Bayern
8191,Schwindegg,Bayern
8192,Waldkraiburg,Bayern
8193,Verwaltungsgemeinschaft Heldenstein,Bayern
8194,Heldenstein,Bayern
8195,Rattenkirchen,Bayern
8196,Verwaltungsgemeinschaft Gars a.Inn,Bayern
8197,Gars a.Inn,Bayern
8198,Unterreit,Bayern
8199,Verwaltungsgemeinschaft Reichertsheim,Bayern
8200,Kirchdorf,Bayern
8201,Reichertsheim,Bayern
8202,Verwaltungsgemeinschaft Kraiburg a.Inn,Bayern
8203,Jettenbach,Bayern
8204,Kraiburg a.Inn,Bayern
8205,Taufkirchen,Bayern
8206,Verwaltungsgemeinschaft Neumarkt-Sankt Veit,Bayern
8207,Egglkofen,Bayern
8208,Neumarkt-Sankt Veit,Bayern
8209,Verwaltungsgemeinschaft Oberbergkirchen,Bayern
8210,Lohkirchen,Bayern
8211,Oberbergkirchen,Bayern
8212,Schönberg,Bayern
8213,Zangberg,Bayern
8214,Verwaltungsgemeinschaft Polling,Bayern
8215,Oberneukirchen,Bayern
8216,Polling,Bayern
8217,Verwaltungsgemeinschaft Rohrbach,Bayern
8218,Erharting,Bayern
8219,Niederbergkirchen,Bayern
8220,Niedertaufkirchen,Bayern
8221,Verwaltungsgemeinschaft Maitenbeth,Bayern
8222,Maitenbeth,Bayern
8223,Rechtmehring,Bayern
8224,Rechtmehring,Bayern
8225,München,Bayern
8226,Aschheim,Bayern
8227,Baierbrunn,Bayern
8228,Brunnthal,Bayern
8229,Feldkirchen,Bayern
8230,Garching b.München,Bayern
8231,Gräfelfing,Bayern
8232,Grasbrunn,Bayern
8233,Grünwald,Bayern
8234,Haar,Bayern
8235,Höhenkirchen-Siegertsbrunn,Bayern
8236,Hohenbrunn,Bayern
8237,Ismaning,Bayern
8238,Kirchheim b.München,Bayern
8239,Neuried,Bayern
8240,Oberhaching,Bayern
8241,Oberschleißheim,Bayern
8242,Ottobrunn,Bayern
8243,Aying,Bayern
8244,Planegg,Bayern
8245,Pullach i.Isartal,Bayern
8246,Putzbrunn,Bayern
8247,Sauerlach,Bayern
8248,Schäftlarn,Bayern
8249,Straßlach-Dingharting,Bayern
8250,Taufkirchen,Bayern
8251,Neubiberg,Bayern
8252,Unterföhring,Bayern
8253,Unterhaching,Bayern
8254,Unterschleißheim,Bayern
8255,Neuburg-Schrobenhausen,Bayern
8256,Aresing,Bayern
8257,Burgheim,Bayern
8258,Ehekirchen,Bayern
8259,Karlshuld,Bayern
8260,Karlskron,Bayern
8261,Neuburg a.d.Donau,Bayern
8262,Oberhausen,Bayern
8263,Rennertshofen,Bayern
8264,Schrobenhausen,Bayern
8265,Königsmoos,Bayern
8266,Weichering,Bayern
8267,Verwaltungsgemeinschaft Neuburg a.d.Donau,Bayern
8268,Bergheim,Bayern
8269,Rohrenfels,Bayern
8270,Verwaltungsgemeinschaft Schrobenhausen,Bayern
8271,Berg im Gau,Bayern
8272,Brunnen,Bayern
8273,Gachenbach,Bayern
8274,Langenmosen,Bayern
8275,Waidhofen,Bayern
8276,Pfaffenhofen a.d.Ilm,Bayern
8277,Baar-Ebenhausen,Bayern
8278,Gerolsbach,Bayern
8279,Hohenwart,Bayern
8280,Jetzendorf,Bayern
8281,Manching,Bayern
8282,Münchsmünster,Bayern
8283,Pfaffenhofen a.d.Ilm,Bayern
8284,Reichertshausen,Bayern
8285,Rohrbach,Bayern
8286,Scheyern,Bayern
8287,Schweitenkirchen,Bayern
8288,Vohburg a.d.Donau,Bayern
8289,Wolnzach,Bayern
8290,Verwaltungsgemeinschaft Geisenfeld,Bayern
8291,Ernsgaden,Bayern
8292,Ernsgaden,Bayern
8293,Geisenfeld,Bayern
8294,Geisenfeld,Bayern
8295,Verwaltungsgemeinschaft Ilmmünster,Bayern
8296,Hettenshausen,Bayern
8297,Ilmmünster,Bayern
8298,Verwaltungsgemeinschaft Reichertshofen,Bayern
8299,Pörnbach,Bayern
8300,Pörnbach,Bayern
8301,Reichertshofen,Bayern
8302,Rosenheim,Bayern
8303,Amerang,Bayern
8304,Aschau i.Chiemgau,Bayern
8305,Babensham,Bayern
8306,Bad Aibling,Bayern
8307,Bernau a.Chiemsee,Bayern
8308,Brannenburg,Bayern
8309,Bruckmühl,Bayern
8310,Edling,Bayern
8311,Eggstätt,Bayern
8312,Eiselfing,Bayern
8313,Bad Endorf,Bayern
8314,Bad Feilnbach,Bayern
8315,Feldkirchen-Westerham,Bayern
8316,Flintsbach a.Inn,Bayern
8317,Frasdorf,Bayern
8318,Griesstätt,Bayern
8319,Großkarolinenfeld,Bayern
8320,Schechen,Bayern
8321,Kiefersfelden,Bayern
8322,Kolbermoor,Bayern
8323,Neubeuern,Bayern
8324,Nußdorf a.Inn,Bayern
8325,Oberaudorf,Bayern
8326,Prien a.Chiemsee,Bayern
8327,Prutting,Bayern
8328,Raubling,Bayern
8329,Riedering,Bayern
8330,Rimsting,Bayern
8331,Rohrdorf,Bayern
8332,Samerberg,Bayern
8333,Söchtenau,Bayern
8334,Soyen,Bayern
8335,Stephanskirchen,Bayern
8336,Tuntenhausen,Bayern
8337,Vogtareuth,Bayern
8338,Wasserburg a.Inn,Bayern
8339,Verwaltungsgemeinschaft Breitbrunn a.Chiemsee,Bayern
8340,Breitbrunn a.Chiemsee,Bayern
8341,Chiemsee,Bayern
8342,Gstadt a.Chiemsee,Bayern
8343,Verwaltungsgemeinschaft Halfing,Bayern
8344,Halfing,Bayern
8345,Höslwang,Bayern
8346,Höslwang,Bayern
8347,Schonstett,Bayern
8348,Schonstett,Bayern
8349,Verwaltungsgemeinschaft Rott a.Inn,Bayern
8350,Ramerberg,Bayern
8351,Rott a.Inn,Bayern
8352,Verwaltungsgemeinschaft Pfaffing,Bayern
8353,Pfaffing,Bayern
8354,Albaching,Bayern
8355,Starnberg,Bayern
8356,Berg,Bayern
8357,Andechs,Bayern
8358,Feldafing,Bayern
8359,Gauting,Bayern
8360,Gilching,Bayern
8361,Herrsching a.Ammersee,Bayern
8362,Inning a.Ammersee,Bayern
8363,Krailling,Bayern
8364,Seefeld,Bayern
8365,Pöcking,Bayern
8366,Starnberg,Bayern
8367,Tutzing,Bayern
8368,Weßling,Bayern
8369,Wörthsee,Bayern
8370,Traunstein,Bayern
8371,Altenmarkt a.d.Alz,Bayern
8372,Chieming,Bayern
8373,Engelsberg,Bayern
8374,Fridolfing,Bayern
8375,Grabenstätt,Bayern
8376,Grassau,Bayern
8377,Inzell,Bayern
8378,Kirchanschöring,Bayern
8379,Nußdorf,Bayern
8380,Palling,Bayern
8381,Petting,Bayern
8382,Reit im Winkl,Bayern
8383,Ruhpolding,Bayern
8384,Schleching,Bayern
8385,Schnaitsee,Bayern
8386,Seeon-Seebruck,Bayern
8387,Siegsdorf,Bayern
8388,Surberg,Bayern
8389,Tacherting,Bayern
8390,Tittmoning,Bayern
8391,Traunreut,Bayern
8392,Traunstein,Bayern
8393,Trostberg,Bayern
8394,Übersee,Bayern
8395,Unterwössen,Bayern
8396,Verwaltungsgemeinschaft Bergen,Bayern
8397,Bergen,Bayern
8398,Vachendorf,Bayern
8399,Verwaltungsgemeinschaft Marquartstein,Bayern
8400,Marquartstein,Bayern
8401,Staudach-Egerndach,Bayern
8402,Verwaltungsgemeinschaft Obing,Bayern
8403,Kienberg,Bayern
8404,Obing,Bayern
8405,Pittenhart,Bayern
8406,Verwaltungsgemeinschaft Waging a.See,Bayern
8407,Taching a.See,Bayern
8408,Waging a.See,Bayern
8409,Wonneberg,Bayern
8410,Weilheim-Schongau,Bayern
8411,Bernried am Starnberger See,Bayern
8412,Hohenpeißenberg,Bayern
8413,Pähl,Bayern
8414,Peißenberg,Bayern
8415,Peiting,Bayern
8416,Penzberg,Bayern
8417,Polling,Bayern
8418,Raisting,Bayern
8419,Schongau,Bayern
8420,Weilheim i.OB,Bayern
8421,Wessobrunn,Bayern
8422,Wielenbach,Bayern
8423,Verwaltungsgemeinschaft Altenstadt,Bayern
8424,Altenstadt,Bayern
8425,Hohenfurch,Bayern
8426,Ingenried,Bayern
8427,Schwabbruck,Bayern
8428,Schwabsoien,Bayern
8429,Verwaltungsgemeinschaft Bernbeuren,Bayern
8430,Bernbeuren,Bayern
8431,Burggen,Bayern
8432,Verwaltungsgemeinschaft Habach,Bayern
8433,Antdorf,Bayern
8434,Habach,Bayern
8435,Obersöchering,Bayern
8436,Sindelsdorf,Bayern
8437,Verwaltungsgemeinschaft Huglfing,Bayern
8438,Eberfing,Bayern
8439,Eglfing,Bayern
8440,Huglfing,Bayern
8441,Oberhausen,Bayern
8442,Verwaltungsgemeinschaft Rottenbuch,Bayern
8443,Böbing,Bayern
8444,Böbing,Bayern
8445,Rottenbuch,Bayern
8446,Verwaltungsgemeinschaft Seeshaupt,Bayern
8447,Iffeldorf,Bayern
8448,Seeshaupt,Bayern
8449,Verwaltungsgemeinschaft Steingaden,Bayern
8450,Prem,Bayern
8451,Steingaden,Bayern
8452,Wildsteig,Bayern
8453,Wildsteig,Bayern
8454,Niederbayern,Bayern
8455,Landshut,Bayern
8456,Landshut,Bayern
8457,Passau,Bayern
8458,Passau,Bayern
8459,Straubing,Bayern
8460,Straubing,Bayern
8461,Deggendorf,Bayern
8462,Aholming,Bayern
8463,Auerbach,Bayern
8464,Bernried,Bayern
8465,Deggendorf,Bayern
8466,Grafling,Bayern
8467,Hengersberg,Bayern
8468,Iggensbach,Bayern
8469,Künzing,Bayern
8470,Metten,Bayern
8471,Niederalteich,Bayern
8472,Offenberg,Bayern
8473,Osterhofen,Bayern
8474,Plattling,Bayern
8475,Stephansposching,Bayern
8476,Winzer,Bayern
8477,Verwaltungsgemeinschaft Lalling,Bayern
8478,Grattersdorf,Bayern
8479,Hunding,Bayern
8480,Lalling,Bayern
8481,Schaufling,Bayern
8482,Verwaltungsgemeinschaft Oberpöring,Bayern
8483,Oberpöring,Bayern
8484,Otzing,Bayern
8485,Wallerfing,Bayern
8486,Verwaltungsgemeinschaft Moos,Bayern
8487,Buchhofen,Bayern
8488,Moos,Bayern
8489,Verwaltungsgemeinschaft Schöllnach,Bayern
8490,Außernzell,Bayern
8491,Schöllnach,Bayern
8492,Freyung-Grafenau,Bayern
8493,Freyung,Bayern
8494,Grafenau,Bayern
8495,Grainet,Bayern
8496,Haidmühle,Bayern
8497,Hohenau,Bayern
8498,Jandelsbrunn,Bayern
8499,Mauth,Bayern
8500,Neureichenau,Bayern
8501,Ringelai,Bayern
8502,Röhrnbach,Bayern
8503,Saldenburg,Bayern
8504,Sankt Oswald-Riedlhütte,Bayern
8505,Neuschönau,Bayern
8506,Spiegelau,Bayern
8507,Waldkirchen,Bayern
8508,Verwaltungsgemeinschaft Schönberg,Bayern
8509,Eppenschlag,Bayern
8510,Innernzell,Bayern
8511,Schöfweg,Bayern
8512,Schönberg,Bayern
8513,Verwaltungsgemeinschaft Hinterschmiding,Bayern
8514,Hinterschmiding,Bayern
8515,Philippsreut,Bayern
8516,Verwaltungsgemeinschaft Thurmansbang,Bayern
8517,Thurmansbang,Bayern
8518,Zenting,Bayern
8519,Verwaltungsgemeinschaft Perlesreut,Bayern
8520,Fürsteneck,Bayern
8521,Perlesreut,Bayern
8522,Kelheim,Bayern
8523,Abensberg,Bayern
8524,Bad Abbach,Bayern
8525,Kelheim,Bayern
8526,Mainburg,Bayern
8527,Neustadt a.d.Donau,Bayern
8528,Painten,Bayern
8529,Riedenburg,Bayern
8530,Rohr i.NB,Bayern
8531,Verwaltungsgemeinschaft Ihrlerstein,Bayern
8532,Essing,Bayern
8533,Ihrlerstein,Bayern
8534,Verwaltungsgemeinschaft Saal a.d.Donau,Bayern
8535,Saal a.d.Donau,Bayern
8536,Teugn,Bayern
8537,Verwaltungsgemeinschaft Langquaid,Bayern
8538,Hausen,Bayern
8539,Herrngiersdorf,Bayern
8540,Langquaid,Bayern
8541,Verwaltungsgemeinschaft Siegenburg,Bayern
8542,Biburg,Bayern
8543,Kirchdorf,Bayern
8544,Siegenburg,Bayern
8545,Train,Bayern
8546,Wildenberg,Bayern
8547,Verwaltungsgemeinschaft Mainburg,Bayern
8548,Aiglsbach,Bayern
8549,Aiglsbach,Bayern
8550,Attenhofen,Bayern
8551,Attenhofen,Bayern
8552,Elsendorf,Bayern
8553,Elsendorf,Bayern
8554,Volkenschwand,Bayern
8555,Volkenschwand,Bayern
8556,Landshut,Bayern
8557,Adlkofen,Bayern
8558,Altdorf,Bayern
8559,Bodenkirchen,Bayern
8560,Buch a.Erlbach,Bayern
8561,Eching,Bayern
8562,Ergolding,Bayern
8563,Essenbach,Bayern
8564,Geisenhausen,Bayern
8565,Hohenthann,Bayern
8566,Kumhausen,Bayern
8567,Neufahrn i.NB,Bayern
8568,Niederaichbach,Bayern
8569,Pfeffenhausen,Bayern
8570,Rottenburg a.d.Laaber,Bayern
8571,Tiefenbach,Bayern
8572,Vilsbiburg,Bayern
8573,Vilsheim,Bayern
8574,Bruckberg,Bayern
8575,Verwaltungsgemeinschaft Ergoldsbach,Bayern
8576,Bayerbach b.Ergoldsbach,Bayern
8577,Ergoldsbach,Bayern
8578,Verwaltungsgemeinschaft Furth,Bayern
8579,Furth,Bayern
8580,Obersüßbach,Bayern
8581,Weihmichl,Bayern
8582,Verwaltungsgemeinschaft Wörth a.d.Isar,Bayern
8583,Postau,Bayern
8584,Weng,Bayern
8585,Wörth a.d.Isar,Bayern
8586,Verwaltungsgemeinschaft Gerzen,Bayern
8587,Aham,Bayern
8588,Gerzen,Bayern
8589,Kröning,Bayern
8590,Schalkham,Bayern
8591,Verwaltungsgemeinschaft Altfraunhofen,Bayern
8592,Altfraunhofen,Bayern
8593,Baierbach,Bayern
8594,Verwaltungsgemeinschaft Velden,Bayern
8595,Neufraunhofen,Bayern
8596,Velden,Bayern
8597,Wurmsham,Bayern
8598,Passau,Bayern
8599,Aicha vorm Wald,Bayern
8600,Aldersbach,Bayern
8601,Bad Füssing,Bayern
8602,Breitenberg,Bayern
8603,Büchlberg,Bayern
8604,Eging a.See,Bayern
8605,Fürstenstein,Bayern
8606,Fürstenzell,Bayern
8607,Bad Griesbach i.Rottal,Bayern
8608,Haarbach,Bayern
8609,Hauzenberg,Bayern
8610,Hofkirchen,Bayern
8611,Hutthurm,Bayern
8612,Kirchham,Bayern
8613,Kößlarn,Bayern
8614,Neuburg a.Inn,Bayern
8615,Neuhaus a.Inn,Bayern
8616,Neukirchen vorm Wald,Bayern
8617,Obernzell,Bayern
8618,Ortenburg,Bayern
8619,Pocking,Bayern
8620,Ruderting,Bayern
8621,Ruhstorf a.d.Rott,Bayern
8622,Salzweg,Bayern
8623,Sonnen,Bayern
8624,Tettenweis,Bayern
8625,Thyrnau,Bayern
8626,Tiefenbach,Bayern
8627,Untergriesbach,Bayern
8628,Vilshofen an der Donau,Bayern
8629,Wegscheid,Bayern
8630,Windorf,Bayern
8631,Verwaltungsgemeinschaft Tittling,Bayern
8632,Tittling,Bayern
8633,Witzmannsberg,Bayern
8634,Verwaltungsgemeinschaft Aidenbach,Bayern
8635,Aidenbach,Bayern
8636,Aidenbach,Bayern
8637,Beutelsbach,Bayern
8638,Beutelsbach,Bayern
8639,Verwaltungsgemeinschaft Rotthalmünster,Bayern
8640,Malching,Bayern
8641,Rotthalmünster,Bayern
8642,Regen,Bayern
8643,Arnbruck,Bayern
8644,Bayerisch Eisenstein,Bayern
8645,Bischofsmais,Bayern
8646,Bodenmais,Bayern
8647,Böbrach,Bayern
8648,Drachselsried,Bayern
8649,Frauenau,Bayern
8650,Geiersthal,Bayern
8651,Kirchberg i.Wald,Bayern
8652,Kirchdorf i.Wald,Bayern
8653,Kollnburg,Bayern
8654,Langdorf,Bayern
8655,Lindberg,Bayern
8656,Patersdorf,Bayern
8657,Prackenbach,Bayern
8658,Regen,Bayern
8659,Rinchnach,Bayern
8660,Teisnach,Bayern
8661,Viechtach,Bayern
8662,Zwiesel,Bayern
8663,Verwaltungsgemeinschaft Ruhmannsfelden,Bayern
8664,Achslach,Bayern
8665,Gotteszell,Bayern
8666,Ruhmannsfelden,Bayern
8667,Zachenberg,Bayern
8668,Rottal-Inn,Bayern
8669,Arnstorf,Bayern
8670,Dietersburg,Bayern
8671,Eggenfelden,Bayern
8672,Egglham,Bayern
8673,Gangkofen,Bayern
8674,Hebertsfelden,Bayern
8675,Johanniskirchen,Bayern
8676,Julbach,Bayern
8677,Kirchdorf a.Inn,Bayern
8678,Mitterskirchen,Bayern
8679,Pfarrkirchen,Bayern
8680,Postmünster,Bayern
8681,Roßbach,Bayern
8682,Schönau,Bayern
8683,Simbach a.Inn,Bayern
8684,Triftern,Bayern
8685,Unterdietfurt,Bayern
8686,Wittibreut,Bayern
8687,Wurmannsquick,Bayern
8688,Zeilarn,Bayern
8689,Verwaltungsgemeinschaft Falkenberg,Bayern
8690,Falkenberg,Bayern
8691,Malgersdorf,Bayern
8692,Malgersdorf,Bayern
8693,Rimbach,Bayern
8694,Verwaltungsgemeinschaft Massing,Bayern
8695,Geratskirchen,Bayern
8696,Massing,Bayern
8697,Verwaltungsgemeinschaft Bad Birnbach,Bayern
8698,Bayerbach,Bayern
8699,Bad Birnbach,Bayern
8700,Verwaltungsgemeinschaft Tann,Bayern
8701,Reut,Bayern
8702,Tann,Bayern
8703,Verwaltungsgemeinschaft Ering,Bayern
8704,Ering,Bayern
8705,Stubenberg,Bayern
8706,Stubenberg,Bayern
8707,Straubing-Bogen,Bayern
8708,Bogen,Bayern
8709,Feldkirchen,Bayern
8710,Geiselhöring,Bayern
8711,Haibach,Bayern
8712,Kirchroth,Bayern
8713,Konzell,Bayern
8714,Laberweinting,Bayern
8715,Leiblfing,Bayern
8716,Mallersdorf-Pfaffenberg,Bayern
8717,Oberschneiding,Bayern
8718,Parkstetten,Bayern
8719,Rattenberg,Bayern
8720,Sankt Englmar,Bayern
8721,Steinach,Bayern
8722,Wiesenfelden,Bayern
8723,Verwaltungsgemeinschaft Stallwang,Bayern
8724,Loitzendorf,Bayern
8725,Rattiszell,Bayern
8726,Stallwang,Bayern
8727,Verwaltungsgemeinschaft Mitterfels,Bayern
8728,Ascha,Bayern
8729,Falkenfels,Bayern
8730,Haselbach,Bayern
8731,Mitterfels,Bayern
8732,Verwaltungsgemeinschaft Hunderdorf,Bayern
8733,Hunderdorf,Bayern
8734,Neukirchen,Bayern
8735,Windberg,Bayern
8736,Verwaltungsgemeinschaft Rain,Bayern
8737,Aholfing,Bayern
8738,Atting,Bayern
8739,Perkam,Bayern
8740,Rain,Bayern
8741,Verwaltungsgemeinschaft Schwarzach,Bayern
8742,Mariaposching,Bayern
8743,Niederwinkling,Bayern
8744,Perasdorf,Bayern
8745,Schwarzach,Bayern
8746,Verwaltungsgemeinschaft Aiterhofen,Bayern
8747,Aiterhofen,Bayern
8748,Aiterhofen,Bayern
8749,Salching,Bayern
8750,Salching,Bayern
8751,Verwaltungsgemeinschaft Straßkirchen,Bayern
8752,Irlbach,Bayern
8753,Straßkirchen,Bayern
8754,Dingolfing-Landau,Bayern
8755,Dingolfing,Bayern
8756,Eichendorf,Bayern
8757,Frontenhausen,Bayern
8758,Landau a.d.Isar,Bayern
8759,Loiching,Bayern
8760,Marklkofen,Bayern
8761,Mengkofen,Bayern
8762,Moosthenning,Bayern
8763,Niederviehbach,Bayern
8764,Pilsting,Bayern
8765,Reisbach,Bayern
8766,Simbach,Bayern
8767,Wallersdorf,Bayern
8768,Verwaltungsgemeinschaft Mamming,Bayern
8769,Gottfrieding,Bayern
8770,Mamming,Bayern
8771,Oberpfalz,Bayern
8772,Amberg,Bayern
8773,Amberg,Bayern
8774,Regensburg,Bayern
8775,Regensburg,Bayern
8776,Weiden i.d.OPf.,Bayern
8777,Weiden i.d.OPf.,Bayern
8778,Amberg-Sulzbach,Bayern
8779,Ammerthal,Bayern
8780,Auerbach i.d.OPf.,Bayern
8781,Ebermannsdorf,Bayern
8782,Edelsfeld,Bayern
8783,Ensdorf,Bayern
8784,Freihung,Bayern
8785,Freudenberg,Bayern
8786,Hirschau,Bayern
8787,Hohenburg,Bayern
8788,Kastl,Bayern
8789,Kümmersbruck,Bayern
8790,Poppenricht,Bayern
8791,Rieden,Bayern
8792,Schmidmühlen,Bayern
8793,Schnaittenbach,Bayern
8794,Sulzbach-Rosenberg,Bayern
8795,Ursensollen,Bayern
8796,Vilseck,Bayern
8797,Verwaltungsgemeinschaft Hahnbach,Bayern
8798,Gebenbach,Bayern
8799,Hahnbach,Bayern
8800,Verwaltungsgemeinschaft Königstein,Bayern
8801,Hirschbach,Bayern
8802,Königstein,Bayern
8803,Verwaltungsgemeinschaft Neukirchen b.Sulzbach-Rosenberg,Bayern
8804,Etzelwang,Bayern
8805,Neukirchen b.Sulzbach-Rosenberg,Bayern
8806,Weigendorf,Bayern
8807,Verwaltungsgemeinschaft Illschwang,Bayern
8808,Birgland,Bayern
8809,Illschwang,Bayern
8810,Cham,Bayern
8811,Arnschwang,Bayern
8812,Arrach,Bayern
8813,Blaibach,Bayern
8814,Cham,Bayern
8815,Chamerau,Bayern
8816,Eschlkam,Bayern
8817,Furth im Wald,Bayern
8818,Grafenwiesen,Bayern
8819,Hohenwarth,Bayern
8820,Bad Kötzting,Bayern
8821,Lam,Bayern
8822,Miltach,Bayern
8823,Neukirchen b.Hl.Blut,Bayern
8824,Pemfling,Bayern
8825,Rimbach,Bayern
8826,Roding,Bayern
8827,Rötz,Bayern
8828,Runding,Bayern
8829,Schönthal,Bayern
8830,Schorndorf,Bayern
8831,Traitsching,Bayern
8832,Waffenbrunn,Bayern
8833,Waldmünchen,Bayern
8834,Willmering,Bayern
8835,Zandt,Bayern
8836,Lohberg,Bayern
8837,Verwaltungsgemeinschaft Tiefenbach,Bayern
8838,Tiefenbach,Bayern
8839,Treffelstein,Bayern
8840,Verwaltungsgemeinschaft Stamsried,Bayern
8841,Pösing,Bayern
8842,Stamsried,Bayern
8843,Verwaltungsgemeinschaft Weiding,Bayern
8844,Gleißenberg,Bayern
8845,Weiding,Bayern
8846,Verwaltungsgemeinschaft Walderbach,Bayern
8847,Reichenbach,Bayern
8848,Walderbach,Bayern
8849,Verwaltungsgemeinschaft Wald,Bayern
8850,Zell,Bayern
8851,Wald,Bayern
8852,Verwaltungsgemeinschaft Falkenstein,Bayern
8853,Falkenstein,Bayern
8854,Michelsneukirchen,Bayern
8855,Rettenbach,Bayern
8856,Neumarkt i.d.OPf.,Bayern
8857,Berching,Bayern
8858,Berg b.Neumarkt i.d.OPf.,Bayern
8859,Breitenbrunn,Bayern
8860,Deining,Bayern
8861,Dietfurt a.d.Altmühl,Bayern
8862,Freystadt,Bayern
8863,Hohenfels,Bayern
8864,Lauterhofen,Bayern
8865,Lupburg,Bayern
8866,Mühlhausen,Bayern
8867,Neumarkt i.d.OPf.,Bayern
8868,Parsberg,Bayern
8869,Postbauer-Heng,Bayern
8870,Pyrbaum,Bayern
8871,Seubersdorf i.d.OPf.,Bayern
8872,Velburg,Bayern
8873,Verwaltungsgemeinschaft Neumarkt i.d.OPf.,Bayern
